city,month,last_available_deaths
São João do Ivaí,2021-04-01,369
São João do Ivaí,2021-05-01,470
São João do Ivaí,2021-06-01,589
São João do Ivaí,2021-07-01,724
São João do Ivaí,2021-08-01,800
São João do Ivaí,2021-09-01,780
São João do Ivaí,2021-10-01,806
São João do Ivaí,2021-11-01,780
São João do Ivaí,2021-12-01,806
São João do Ivaí,2022-01-01,806
São João do Ivaí,2022-02-01,728
São João do Ivaí,2022-03-01,702
São João do Jaguaribe,2020-06-01,23
São João do Jaguaribe,2020-07-01,79
São João do Jaguaribe,2020-08-01,93
São João do Jaguaribe,2020-09-01,90
São João do Jaguaribe,2020-10-01,93
São João do Jaguaribe,2020-11-01,90
São João do Jaguaribe,2020-12-01,93
São João do Jaguaribe,2021-01-01,112
São João do Jaguaribe,2021-02-01,112
São João do Jaguaribe,2021-03-01,125
São João do Jaguaribe,2021-04-01,182
São João do Jaguaribe,2021-05-01,265
São João do Jaguaribe,2021-06-01,270
São João do Jaguaribe,2021-07-01,279
São João do Jaguaribe,2021-08-01,279
São João do Jaguaribe,2021-09-01,270
São João do Jaguaribe,2021-10-01,279
São João do Jaguaribe,2021-11-01,270
São João do Jaguaribe,2021-12-01,279
São João do Jaguaribe,2022-01-01,279
São João do Jaguaribe,2022-02-01,252
São João do Jaguaribe,2022-03-01,243
São João do Manhuaçu,2020-05-01,15
São João do Manhuaçu,2020-06-01,30
São João do Manhuaçu,2020-07-01,31
São João do Manhuaçu,2020-08-01,79
São João do Manhuaçu,2020-09-01,146
São João do Manhuaçu,2020-10-01,242
São João do Manhuaçu,2020-11-01,274
São João do Manhuaçu,2020-12-01,342
São João do Manhuaçu,2021-01-01,508
São João do Manhuaçu,2021-02-01,491
São João do Manhuaçu,2021-03-01,604
São João do Manhuaçu,2021-04-01,645
São João do Manhuaçu,2021-05-01,744
São João do Manhuaçu,2021-06-01,720
São João do Manhuaçu,2021-07-01,744
São João do Manhuaçu,2021-08-01,744
São João do Manhuaçu,2021-09-01,860
São João do Manhuaçu,2021-10-01,899
São João do Manhuaçu,2021-11-01,870
São João do Manhuaçu,2021-12-01,899
São João do Manhuaçu,2022-01-01,899
São João do Manhuaçu,2022-02-01,812
São João do Manhuaçu,2022-03-01,783
São João do Manteninha,2020-08-01,21
São João do Manteninha,2020-09-01,30
São João do Manteninha,2020-10-01,31
São João do Manteninha,2020-11-01,30
São João do Manteninha,2020-12-01,58
São João do Manteninha,2021-01-01,76
São João do Manteninha,2021-02-01,105
São João do Manteninha,2021-03-01,155
São João do Manteninha,2021-04-01,172
São João do Manteninha,2021-05-01,274
São João do Manteninha,2021-06-01,310
São João do Manteninha,2021-07-01,341
São João do Manteninha,2021-08-01,341
São João do Manteninha,2021-09-01,354
São João do Manteninha,2021-10-01,372
São João do Manteninha,2021-11-01,360
São João do Manteninha,2021-12-01,372
São João do Manteninha,2022-01-01,372
São João do Manteninha,2022-02-01,336
São João do Manteninha,2022-03-01,324
São João do Oeste,2020-07-01,4
São João do Oeste,2020-08-01,34
São João do Oeste,2020-09-01,83
São João do Oeste,2020-10-01,124
São João do Oeste,2020-11-01,131
São João do Oeste,2020-12-01,155
São João do Oeste,2021-01-01,181
São João do Oeste,2021-02-01,168
São João do Oeste,2021-03-01,202
São João do Oeste,2021-04-01,210
São João do Oeste,2021-05-01,217
São João do Oeste,2021-06-01,210
São João do Oeste,2021-07-01,231
São João do Oeste,2021-08-01,277
São João do Oeste,2021-09-01,270
São João do Oeste,2021-10-01,279
São João do Oeste,2021-11-01,270
São João do Oeste,2021-12-01,279
São João do Oeste,2022-01-01,279
São João do Oeste,2022-02-01,252
São João do Oeste,2022-03-01,243
São João do Oriente,2020-06-01,49
São João do Oriente,2020-07-01,79
São João do Oriente,2020-08-01,114
São João do Oriente,2020-09-01,187
São João do Oriente,2020-10-01,217
São João do Oriente,2020-11-01,233
São João do Oriente,2020-12-01,384
São João do Oriente,2021-01-01,403
São João do Oriente,2021-02-01,404
São João do Oriente,2021-03-01,439
São João do Oriente,2021-04-01,496
São João do Oriente,2021-05-01,564
São João do Oriente,2021-06-01,585
São João do Oriente,2021-07-01,620
São João do Oriente,2021-08-01,620
São João do Oriente,2021-09-01,674
São João do Oriente,2021-10-01,713
São João do Oriente,2021-11-01,690
São João do Oriente,2021-12-01,713
São João do Oriente,2022-01-01,713
São João do Oriente,2022-02-01,644
São João do Oriente,2022-03-01,621
São João do Pacuí,2021-05-01,23
São João do Pacuí,2021-06-01,60
São João do Pacuí,2021-07-01,62
São João do Pacuí,2021-08-01,62
São João do Pacuí,2021-09-01,88
São João do Pacuí,2021-10-01,93
São João do Pacuí,2021-11-01,90
São João do Pacuí,2021-12-01,93
São João do Pacuí,2022-01-01,93
São João do Pacuí,2022-02-01,84
São João do Pacuí,2022-03-01,81
São João do Paraíso,2020-06-01,9
São João do Paraíso,2020-07-01,31
São João do Paraíso,2020-08-01,53
São João do Paraíso,2020-09-01,90
São João do Paraíso,2020-10-01,93
São João do Paraíso,2020-11-01,90
São João do Paraíso,2020-12-01,116
São João do Paraíso,2021-01-01,209
São João do Paraíso,2021-02-01,450
